Invoice,StockCode,Description,Quantity,InvoiceDate,Price,Customer ID,Country
537888,22399,MAGNETS PACK OF 4 CHILDHOOD MEMORY,12,2010-12-09 10:04:00,1.25,15358.0,United Kingdom
535685,21587,COSY HOUR GIANT TUBE MATCHES,3,2010-11-28 12:54:00,2.55,16983.0,United Kingdom
506730,90201D,GREEN ENAMEL FLOWER RING,6,2010-05-04 10:10:00,2.95,14911.0,EIRE
518950,22628,PICNIC BOXES SET OF 3 RETROSPOT ,4,2010-08-12 15:06:00,4.95,15296.0,United Kingdom
532764,20978,36 PENCILS TUBE SKULLS,1,2010-11-14 14:07:00,1.25,14684.0,United Kingdom
512538,22326,ROUND SNACK BOXES SET OF4 WOODLAND ,12,2010-06-16 12:45:00,2.95,12613.0,Germany
534364,22466,FAIRY TALE COTTAGE NIGHTLIGHT,12,2010-11-22 11:58:00,1.95,12681.0,France
527536,21135,VICTORIAN  METAL POSTCARD SPRING,16,2010-10-18 13:22:00,1.69,14667.0,United Kingdom
510072,21731,RED TOADSTOOL LED NIGHT LIGHT,2,2010-05-27 11:17:00,1.65,16392.0,United Kingdom
532421,22614,PACK OF 12 SPACEBOY TISSUES,24,2010-11-12 09:39:00,0.29,15468.0,United Kingdom
509943,22437,SET OF 9 BLACK SKULL BALLOONS,20,2010-05-26 12:42:00,0.85,14648.0,United Kingdom
512262,22645,CERAMIC HEART FAIRY CAKE MONEY BANK,2,2010-06-14 13:18:00,1.45,16007.0,United Kingdom
521150,21124,SET/10 BLUE SPOTTY PARTY CANDLES,3,2010-09-02 13:33:00,1.25,13564.0,United Kingdom
519806,21080,SET/20 RED SPOTTY PAPER NAPKINS ,10,2010-08-20 12:45:00,0.85,18041.0,United Kingdom
512784,21446,12 RED ROSE PEG PLACE SETTINGS,2,2010-06-17 19:28:00,1.25,13230.0,United Kingdom
507385,22556,PLASTERS IN TIN CIRCUS PARADE ,4,2010-05-09 12:05:00,1.65,17332.0,United Kingdom
502922,21657,MILK BOTTLE WITH GLASS STOPPER ,1,2010-03-29 14:04:00,6.95,18041.0,United Kingdom
508003,20754,RETRO RED SPOTTY WASHING UP GLOVES,1,2010-05-12 11:49:00,2.1,15012.0,United Kingdom
508039,85175,CACTI T-LIGHT CANDLES,16,2010-05-12 12:18:00,0.42,16898.0,United Kingdom
490653,84029E,RED WOOLLY HOTTIE WHITE HEART.,24,2009-12-07 12:25:00,2.95,17044.0,United Kingdom
511277,20728,LUNCH BAG CARS BLUE,730,2010-06-07 13:33:00,1.45,14028.0,United Kingdom
529842,21181,PLEASE ONE PERSON METAL SIGN,1,2010-10-31 12:52:00,2.1,15038.0,United Kingdom
523307,22531,MAGIC DRAWING SLATE CIRCUS PARADE  ,24,2010-09-21 12:56:00,0.42,17017.0,United Kingdom
532983,22755,SMALL PURPLE BABUSHKA NOTEBOOK ,12,2010-11-15 13:54:00,0.85,14911.0,EIRE
536947,21086,SET/6 RED SPOTTY PAPER CUPS,12,2010-12-03 12:29:00,0.65,13013.0,United Kingdom
526230,84592,CROCHET ROSE PURSE WITH SUEDE BACK,6,2010-10-10 15:27:00,2.95,13362.0,United Kingdom
490006,21738,COSY SLIPPER SHOES SMALL  RED ,6,2009-12-03 12:02:00,2.95,17411.0,United Kingdom
504896,16156S,WRAP PINK FAIRY CAKES ,25,2010-04-18 14:25:00,0.42,17041.0,United Kingdom
509416,21871,SAVE THE PLANET MUG,3,2010-05-23 12:50:00,1.25,14505.0,United Kingdom
534449,22940,FELTCRAFT CHRISTMAS FAIRY,14,2010-11-22 15:52:00,4.25,17179.0,United Kingdom
516157,84992,72 SWEETHEART FAIRY CAKE CASES,1,2010-07-18 11:49:00,0.55,17261.0,United Kingdom
531792,22798,ANTIQUE GLASS DRESSING TABLE POT,4,2010-11-09 15:20:00,2.95,14899.0,United Kingdom
528131,22851,SET 20 NAPKINS FAIRY CAKES DESIGN ,4,2010-10-20 15:02:00,0.85,14878.0,United Kingdom
534708,22570,FELTCRAFT CUSHION RABBIT,4,2010-11-23 16:49:00,3.75,13078.0,United Kingdom
521470,21625,VINTAGE UNION JACK APRON,1,2010-09-06 12:04:00,6.95,16246.0,United Kingdom
531484,21733,RED HANGING HEART T-LIGHT HOLDER,1,2010-11-08 14:48:00,2.95,16383.0,United Kingdom
528337,21576,LETS GO SHOPPING COTTON TOTE BAG,6,2010-10-21 14:02:00,2.25,15255.0,United Kingdom
537409,22156,HEART DECORATION WITH PEARLS ,24,2010-12-06 15:00:00,0.85,15194.0,United Kingdom
522327,21328,BALLOONS  WRITING SET ,1,2010-09-13 16:15:00,1.65,18069.0,United Kingdom
492738,21396,RED SPOTTY EGG CUP ,3,2009-12-18 12:23:00,1.25,14527.0,United Kingdom
537694,84378,SET OF 3 HEART COOKIE CUTTERS,2,2010-12-08 10:46:00,1.25,14901.0,United Kingdom
490154,22352,LUNCHBOX WITH CUTLERY RETROSPOT ,2,2009-12-04 10:18:00,2.55,16335.0,United Kingdom
514479,21213,PACK OF 72 SKULL CAKE CASES,3,2010-07-02 13:36:00,0.55,13246.0,United Kingdom
517719,21004,ROSE DU SUD CHILDRENS APRON,2,2010-08-01 12:02:00,4.25,17931.0,United Kingdom
527403,84251G,"GREETING CARD, OVERCROWDED POOL.",12,2010-10-17 14:26:00,0.19,15799.0,United Kingdom
519276,22622,BOX OF VINTAGE ALPHABET BLOCKS,2,2010-08-16 10:17:00,9.95,13090.0,United Kingdom
535267,84032B,CHARLIE + LOLA RED HOT WATER BOTTLE,1,2010-11-25 13:36:00,2.95,14487.0,United Kingdom
519592,22630,DOLLY GIRL LUNCH BOX,12,2010-08-18 14:37:00,1.95,12474.0,Germany
497027,21790,VINTAGE SNAP CARDS,12,2010-02-05 13:17:00,0.85,13658.0,United Kingdom
534473,84029E,RED WOOLLY HOTTIE WHITE HEART.,4,2010-11-23 10:41:00,3.75,15730.0,United Kingdom
510498,84970S,HANGING HEART ZINC T-LIGHT HOLDER,12,2010-06-01 12:42:00,0.85,14227.0,United Kingdom
493865,82494L,WOODEN FRAME ANTIQUE WHITE ,6,2010-01-07 16:57:00,2.95,15808.0,United Kingdom
502925,22179,SET 10 LIGHTS NIGHT OWL,1,2010-03-29 14:19:00,6.75,17841.0,United Kingdom
518270,21190,PINK HEARTS PAPER GARLAND,1,2010-08-05 20:03:00,1.65,16549.0,United Kingdom
504569,47570,ENGLISH ROSE TABLE CLOTH,2,2010-04-14 14:20:00,10.65,17146.0,United Kingdom
522591,21059,PARTY INVITES DINOSAURS,3,2010-09-15 12:53:00,0.85,16940.0,United Kingdom
521767,21165,BEWARE OF THE CAT METAL SIGN ,4,2010-09-08 11:56:00,1.69,15752.0,United Kingdom
531922,21975,PACK OF 60 DINOSAUR CAKE CASES,1,2010-11-10 12:09:00,0.55,17974.0,United Kingdom
493877,21076,SET/20 COLLAGE PAPER NAPKIN ,12,2010-01-07 19:34:00,0.85,14911.0,EIRE
510004,22431,WATERING CAN BLUE ELEPHANT,12,2010-05-26 15:11:00,1.95,13089.0,United Kingdom
506683,47599B,BLUE PARTY BAGS ,12,2010-05-02 11:31:00,2.1,15418.0,United Kingdom
513617,84949,SILVER HANGING T-LIGHT HOLDER,12,2010-06-27 12:32:00,1.65,16950.0,United Kingdom
531239,22111,SCOTTIE DOG HOT WATER BOTTLE,3,2010-11-07 10:34:00,4.95,13008.0,United Kingdom
489562,21477,STRING OF 20 ROSE LIGHTS,1,2009-12-01 13:07:00,12.75,17998.0,United Kingdom
534847,22856,ASSORTED EASTER DECORATIONS  BELLS,288,2010-11-24 13:34:00,1.06,14646.0,Netherlands
537034,22747,POPPY'S PLAYHOUSE BATHROOM,6,2010-12-03 17:20:00,2.1,13081.0,United Kingdom
515326,82482,WOODEN PICTURE FRAME WHITE FINISH,6,2010-07-11 12:45:00,2.55,15555.0,United Kingdom
517977,84925D,LA PALMIERA WALL THERMOMETER,1,2010-08-03 14:23:00,2.55,16938.0,United Kingdom
527513,21619,4 VANILLA BOTANICAL CANDLES,2,2010-10-18 12:57:00,3.75,16441.0,United Kingdom
491406,21892,TRADITIONAL WOODEN CATCH CUP GAME ,1,2009-12-10 18:27:00,1.25,14081.0,United Kingdom
525903,22748,POPPY'S PLAYHOUSE KITCHEN,6,2010-10-07 15:45:00,2.1,16841.0,United Kingdom
506281,22277,COSMETIC BAG VINTAGE ROSE PAISLEY,5,2010-04-28 16:17:00,2.1,14395.0,United Kingdom
535788,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,1,2010-11-28 14:15:00,3.75,16595.0,United Kingdom
C528132,22725,ALARM CLOCK BAKELIKE CHOCOLATE,-1,2010-10-20 15:02:00,3.75,17817.0,United Kingdom
510589,82483,WOOD 2 DRAWER CABINET WHITE FINISH,3,2010-06-02 09:48:00,5.95,13472.0,United Kingdom
492807,21813,GARLAND WITH STARS AND BELLS,6,2009-12-20 12:28:00,4.95,17211.0,United Kingdom
508629,48189,DOOR MAT FRIENDSHIP ,1,2010-05-17 14:21:00,7.49,13857.0,United Kingdom
530371,21231,SWEETHEART CERAMIC TRINKET BOX,8,2010-11-02 16:18:00,1.25,15727.0,United Kingdom
489802,84388,WISE MAN STAR SHAPE EGG PAN,1,2009-12-02 12:32:00,1.65,15581.0,United Kingdom
496725,22162,HEART GARLAND RUSTIC PADDED,1,2010-02-03 14:16:00,2.95,13619.0,United Kingdom
530437,20973,12 PENCIL SMALL TUBE WOODLAND,1,2010-11-03 11:13:00,0.65,15915.0,United Kingdom
533460,84596B,SMALL DOLLY MIX DESIGN ORANGE BOWL,8,2010-11-17 12:11:00,1.25,15039.0,United Kingdom
490501,71028B,SILVER BLUE EGG T-LIGHT HOLDER,3,2009-12-06 13:49:00,1.65,16710.0,United Kingdom
489448,20826,SILVER APERITIF GLASS,48,2009-12-01 10:18:00,2.12,15413.0,United Kingdom
501852,84975,HEART SHAPED MIRROR,6,2010-03-21 10:51:00,1.69,17465.0,United Kingdom
522582,20750,RED/WHITE DOT MINI CASES,12,2010-09-15 12:16:00,6.35,14646.0,Netherlands
495549,84007,MAGIC GARDEN MOUNT FUJI,6,2010-01-25 16:12:00,2.55,17218.0,United Kingdom
519401,82567,"AIRLINE LOUNGE,METAL SIGN",12,2010-08-16 16:54:00,2.1,13564.0,United Kingdom
519896,85066,CREAM SWEETHEART MINI CHEST,2,2010-08-22 13:09:00,12.75,13317.0,United Kingdom
494035,47570,ENGLISH ROSE TABLE CLOTH,2,2010-01-11 11:30:00,10.65,15044.0,United Kingdom
512335,22048,BIRTHDAY BANQUET GIFT WRAP,25,2010-06-15 11:46:00,0.42,13107.0,United Kingdom
520708,22417,PACK OF 60 SPACEBOY CAKE CASES,24,2010-08-29 12:53:00,0.55,18172.0,United Kingdom
537054,20972,PINK CREAM FELT CRAFT TRINKET BOX ,2,2010-12-05 11:40:00,1.25,16931.0,United Kingdom
535336,84949,SILVER HANGING T-LIGHT HOLDER,6,2010-11-25 16:12:00,1.65,13626.0,United Kingdom
527884,85107,CUT GLASS T-LIGHT HOLDER OCTAGON,24,2010-10-19 12:01:00,1.69,15886.0,United Kingdom
525017,21843,RED RETROSPOT CAKE STAND,2,2010-10-03 11:35:00,10.95,13014.0,United Kingdom
497946,20851,ZINC HEART LATTICE TRAY OVAL ,288,2010-02-15 11:57:00,0.5,13902.0,Denmark
535399,22587,FELTCRAFT HAIRBAND RED AND BLUE,1,2010-11-26 11:01:00,0.85,15550.0,United Kingdom
512280,22605,WOODEN CROQUET GARDEN SET,2,2010-06-14 14:03:00,12.75,14911.0,EIRE
528337,22444,GROW YOUR OWN PLANT IN A CAN ,24,2010-10-21 14:02:00,1.25,15255.0,United Kingdom
492169,21876,POTTERING MUG,2,2009-12-15 14:46:00,1.25,13680.0,United Kingdom
496221,82583,HOT BATHS METAL SIGN,1,2010-01-29 13:53:00,2.1,17191.0,United Kingdom
522289,20828,GLITTER BUTTERFLY CLIPS,18,2010-09-13 13:52:00,2.55,16684.0,United Kingdom
504149,21814,HEART T-LIGHT HOLDER ,1,2010-04-11 13:37:00,1.45,17608.0,United Kingdom
491721,21535,RETRO SPOT SMALL MILK JUG,2,2009-12-13 16:05:00,2.55,14898.0,United Kingdom
534870,85061W,WHITE JEWELLED HEART DECORATION,1,2010-11-24 14:29:00,0.85,17601.0,United Kingdom
534656,22910,PAPER CHAIN KIT VINTAGE CHRISTMAS,4,2010-11-23 13:36:00,2.95,13869.0,United Kingdom
517517,21241,GREEN SPOTTY CUP,8,2010-07-29 13:45:00,0.85,13999.0,United Kingdom
C506978,20728,LUNCH BAG CARS BLUE,-1,2010-05-05 13:07:00,1.65,14680.0,United Kingdom
530080,22551,PLASTERS IN TIN SPACEBOY,12,2010-11-01 12:50:00,1.65,14777.0,United Kingdom
510167,84925F,PSYCHEDELIC WALL THERMOMETER,24,2010-05-27 14:17:00,0.85,12982.0,United Kingdom
511075,21314,SMALL GLASS HEART TRINKET POT,24,2010-06-06 13:47:00,2.1,13767.0,United Kingdom
513022,85167B,BLACK GRAND BAROQUE PHOTO FRAME,8,2010-06-21 12:11:00,4.25,16623.0,United Kingdom
517478,22327,ROUND SNACK BOXES SET OF 4 SKULLS,9,2010-07-29 12:21:00,2.95,14451.0,United Kingdom
498048,84375,SET OF 20 KIDS COOKIE CUTTERS,2,2010-02-16 10:55:00,1.95,14606.0,United Kingdom
513095,22090,PAPER BUNTING RETRO SPOTS,6,2010-06-21 14:49:00,2.95,15122.0,United Kingdom
529623,22423,REGENCY CAKESTAND 3 TIER,3,2010-10-29 11:49:00,12.75,15544.0,United Kingdom
526418,20969,RED FLORAL FELTCRAFT SHOULDER BAG,3,2010-10-11 14:33:00,3.75,15898.0,United Kingdom
524142,22598,CHRISTMAS MUSICAL ZINC TREE,12,2010-09-27 15:09:00,0.85,16503.0,United Kingdom
C513430,21923,RED/CREAM STRIPE FRINGE HAMMOCK,-1,2010-06-24 13:40:00,7.95,16500.0,United Kingdom
527104,35400,WOODEN BOX ADVENT CALENDAR ,4,2010-10-14 17:09:00,8.95,14911.0,EIRE
519564,22435,SET OF 9 HEART SHAPED BALLOONS,36,2010-08-18 11:38:00,1.25,15310.0,United Kingdom
504149,21917,SET 12 KIDS  WHITE CHALK STICKS,6,2010-04-11 13:37:00,0.42,17608.0,United Kingdom
536632,22924,FRIDGE MAGNETS LA VIE EN ROSE,12,2010-12-02 11:02:00,0.85,14388.0,United Kingdom
506162,21977,PACK OF 60 PINK PAISLEY CAKE CASES,24,2010-04-28 09:15:00,0.55,13081.0,United Kingdom
494987,20685,RED SPOTTY COIR DOORMAT,2,2010-01-20 11:31:00,6.75,18223.0,United Kingdom
525711,22985,"WRAP, BILLBOARD FONTS DESIGN",50,2010-10-06 14:12:00,0.42,14085.0,United Kingdom
509851,22138,BAKING SET 9 PIECE RETROSPOT ,3,2010-05-26 09:04:00,4.95,14911.0,EIRE
507218,84997C,BLUE 3 PIECE MINI DOTS CUTLERY SET,4,2010-05-06 19:08:00,3.75,14713.0,United Kingdom
524832,22482,BLUE TEA TOWEL CLASSIC DESIGN,12,2010-09-30 17:15:00,1.25,14568.0,Channel Islands
517740,21497,FANCY FONTS BIRTHDAY WRAP,25,2010-08-01 15:20:00,0.42,12862.0,United Kingdom
511602,22059,CERAMIC STRWBERRY DESIGN MUG,12,2010-06-09 11:10:00,1.49,17115.0,United Kingdom
523302,22075,6 RIBBONS ELEGANT CHRISTMAS ,12,2010-09-21 12:43:00,1.65,14911.0,EIRE
493819,10133,COLOURING PENCILS BROWN TUBE,150,2010-01-07 12:34:00,0.72,14156.0,EIRE
490928,21843,RETRO SPOT CAKE STAND,2,2009-12-08 13:41:00,10.95,14085.0,United Kingdom
520221,20711,JUMBO BAG TOYS ,20,2010-08-25 09:44:00,1.95,16456.0,United Kingdom
512402,47590B,PINK HAPPY BIRTHDAY BUNTING,1,2010-06-15 12:50:00,5.45,17571.0,United Kingdom
525472,22043,CHRISTMAS CARD SCREEN PRINT ,24,2010-10-05 15:15:00,0.19,16129.0,United Kingdom
493812,71279,PINK GLASS CANDLEHOLDER,12,2010-01-07 11:52:00,2.95,13081.0,United Kingdom
508460,48138,DOOR MAT UNION FLAG,10,2010-05-16 10:01:00,6.35,13542.0,United Kingdom
497394,21731,RED TOADSTOOL LED NIGHT LIGHT,24,2010-02-09 13:08:00,1.65,12681.0,France
492428,21133,PAINTED BIRD ASSORTED CHRISTMAS,12,2009-12-17 08:55:00,1.69,18201.0,United Kingdom
505496,22027,TEA PARTY BIRTHDAY CARD,12,2010-04-22 13:26:00,0.42,15651.0,United Kingdom
536183,84510A,SET OF 4 ENGLISH ROSE COASTERS,10,2010-11-30 12:28:00,1.25,13802.0,United Kingdom
518392,22188,BLACK HEART CARD HOLDER,36,2010-08-08 12:28:00,3.39,14299.0,United Kingdom
529991,22132,RED LOVE HEART SHAPE CUP,12,2010-10-31 16:21:00,0.85,15879.0,United Kingdom
532042,22219,LOVEBIRD HANGING DECORATION WHITE ,6,2010-11-10 14:03:00,0.85,15551.0,United Kingdom
510172,21896,POTTING SHED TWINE,6,2010-05-27 14:38:00,2.1,18145.0,United Kingdom
525355,22501,PICNIC BASKET WICKER LARGE,2,2010-10-05 11:32:00,9.95,16062.0,United Kingdom
501140,21929,JUMBO BAG PINK VINTAGE PAISLEY,4,2010-03-14 12:18:00,1.95,16911.0,United Kingdom
521040,22348,TEA BAG PLATE RED SPOTTY ,100,2010-09-02 09:27:00,0.85,12471.0,Germany
489544,21364,PEACE SMALL WOOD LETTERS,1,2009-12-01 12:20:00,6.75,14341.0,United Kingdom
530568,82483,WOOD 2 DRAWER CABINET WHITE FINISH,1,2010-11-03 14:02:00,5.95,13554.0,United Kingdom
502886,21165,BEWARE OF THE CAT METAL SIGN ,1,2010-03-29 11:16:00,1.69,16456.0,United Kingdom
494660,21609,SET 12 LAVENDER  BOTANICAL T-LIGHTS,1,2010-01-17 13:55:00,2.95,13831.0,United Kingdom
521989,21587,COSY HOUR GIANT TUBE MATCHES,6,2010-09-10 10:47:00,2.55,12921.0,United Kingdom
513854,22024,RAINY LADIES BIRTHDAY CARD,12,2010-06-29 11:10:00,0.42,17377.0,United Kingdom
527055,22459,CAST IRON HOOK GARDEN TROWEL,8,2010-10-14 13:12:00,2.55,16416.0,United Kingdom
529322,22077,6 RIBBONS RUSTIC CHARM,4,2010-10-27 14:01:00,1.65,13246.0,United Kingdom
C508410,79323G,GOLD  CHERRY LIGHTS,-10,2010-05-14 16:02:00,4.65,15485.0,United Kingdom
521584,22077,6 RIBBONS RUSTIC CHARM,12,2010-09-07 12:34:00,1.65,16556.0,United Kingdom
495676,21985,PACK OF 12 HEARTS DESIGN TISSUES ,48,2010-01-26 11:24:00,0.29,17700.0,United Kingdom
513625,21755,LOVE BUILDING BLOCK WORD,1,2010-06-27 13:09:00,5.95,14505.0,United Kingdom
499399,22138,BAKING SET 9 PIECE RETROSPOT ,12,2010-02-26 13:26:00,4.95,14459.0,United Kingdom
502450,82613B,"METAL SIGN,CUPCAKE SINGLE HOOK",8,2010-03-24 14:10:00,1.25,14026.0,United Kingdom
511522,20754,RETRO RED SPOTTY WASHING UP GLOVES,2,2010-06-08 16:47:00,2.1,16072.0,United Kingdom
502866,85061W,WHITE JEWELLED HEART DECORATION,3,2010-03-28 15:45:00,0.85,16549.0,United Kingdom
507159,21078,SET/20 STRAWBERRY PAPER NAPKINS ,2,2010-05-06 13:52:00,0.85,16707.0,United Kingdom
C534000,21231,SWEETHEART CERAMIC TRINKET BOX,-1,2010-11-19 14:21:00,1.25,16218.0,United Kingdom
516610,22445,PENCIL CASE LIFE IS BEAUTIFUL,6,2010-07-21 14:41:00,2.95,13615.0,United Kingdom
499269,85205B,PINK FELT EASTER RABBIT GARLAND,6,2010-02-25 16:11:00,2.55,16677.0,United Kingdom
527104,22423,REGENCY CAKESTAND 3 TIER,4,2010-10-14 17:09:00,12.75,14911.0,EIRE
506299,21432,SET OF 3 CASES WOODLAND DESIGN,2,2010-04-29 10:33:00,5.95,14849.0,United Kingdom
521379,22138,BAKING SET 9 PIECE RETROSPOT ,2,2010-09-05 12:22:00,4.95,17757.0,United Kingdom
531333,35991,SET/6 BLACK SNOWFLAKE T-LIGHTS ,6,2010-11-07 12:31:00,0.42,17774.0,United Kingdom
509049,21212,PACK OF 72 RETRO SPOT CAKE CASES,24,2010-05-20 10:56:00,0.55,15401.0,United Kingdom
502909,22068,BLACK PIRATE TREASURE CHEST,12,2010-03-29 13:04:00,1.45,17448.0,United Kingdom
507923,21916,SET 12 RETRO WHITE CHALK STICKS,24,2010-05-12 09:51:00,0.42,17364.0,United Kingdom
491960,85014B,RED/WHITE DOTS RUFFLED UMBRELLA,6,2009-12-14 16:29:00,5.95,17416.0,United Kingdom
534216,20766,GARDEN PATH SKETCHBOOK,1,2010-11-21 16:08:00,3.75,14606.0,United Kingdom
501888,21531,RETRO SPOT SUGAR JAM BOWL,6,2010-03-21 14:18:00,2.55,15633.0,United Kingdom
507396,85123A,WHITE HANGING HEART T-LIGHT HOLDER,18,2010-05-09 13:00:00,2.95,14911.0,EIRE
503447,20719,WOODLAND CHARLOTTE BAG,10,2010-04-01 10:57:00,0.85,14916.0,United Kingdom
530753,22222,CAKE PLATE LOVEBIRD WHITE,3,2010-11-04 11:56:00,4.95,12949.0,United Kingdom
521361,84967B,BLUE KASHMIRI OCCASIONAL TABLE,6,2010-09-03 17:23:00,30.0,17858.0,United Kingdom
537374,72818,CHRISTMAS DECOUPAGE CANDLE,8,2010-12-06 12:55:00,0.85,17259.0,United Kingdom
509451,21874,GIN AND TONIC MUG,12,2010-05-24 09:32:00,1.25,15306.0,United Kingdom
490292,21280,VINTAGE KITCHEN PRINT VEGETABLES,6,2009-12-04 13:23:00,2.55,16723.0,United Kingdom
505181,22505,MEMO BOARD COTTAGE DESIGN,4,2010-04-20 14:02:00,4.95,18134.0,United Kingdom
523332,22413,METAL SIGN TAKE IT OR LEAVE IT ,100,2010-09-21 14:48:00,2.55,16705.0,United Kingdom
521972,21791,VINTAGE HEADS AND TAILS CARD GAME ,12,2010-09-09 19:36:00,1.25,13875.0,United Kingdom
524837,85099B,JUMBO BAG RED RETROSPOT,100,2010-09-30 17:39:00,1.65,13763.0,United Kingdom
527913,21110,LARGE CAKE TOWEL PINK SPOTS,6,2010-10-19 13:01:00,6.75,14332.0,United Kingdom
523589,21108,FAIRY CAKE FLANNEL ASSORTED COLOUR,9,2010-09-23 09:33:00,2.55,15761.0,United Kingdom
519881,22557,PLASTERS IN TIN VINTAGE PAISLEY ,12,2010-08-22 11:27:00,1.65,16275.0,United Kingdom
530966,22533,MAGIC DRAWING SLATE BAKE A CAKE ,24,2010-11-05 08:27:00,0.42,12433.0,Norway
527462,21662,VINTAGE GLASS COFFEE CADDY,3,2010-10-18 10:42:00,5.95,15261.0,United Kingdom
511271,82597,BOMBS AWAY METAL SIGN,12,2010-06-07 13:03:00,2.1,13699.0,United Kingdom
492749,79072,TEATIME CAKE TIN WITH HANDLE,4,2009-12-18 13:35:00,9.95,14911.0,EIRE
498135,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,3,2010-02-16 17:47:00,1.95,14911.0,EIRE
490675,84032A,CHARLIE+LOLA PINK HOT WATER BOTTLE,18,2009-12-07 13:07:00,2.95,14695.0,United Kingdom
515119,21889,WOODEN BOX OF DOMINOES,3,2010-07-08 13:35:00,1.25,15518.0,United Kingdom
491692,21755,LOVE BUILDING BLOCK WORD,3,2009-12-13 13:21:00,5.95,14514.0,United Kingdom
507210,21154,RED SPOTTY OVEN GLOVE ,6,2010-05-06 17:22:00,1.25,14156.0,EIRE
496625,21355,TOAST ITS - I LOVE YOU ,18,2010-02-03 09:56:00,1.25,14051.0,United Kingdom
528581,22112,CHOCOLATE HOT WATER BOTTLE,5,2010-10-22 13:27:00,4.95,18055.0,United Kingdom
512271,85129B,BEADED CRYSTAL HEART GREEN SMALL,12,2010-06-14 13:31:00,1.25,15817.0,United Kingdom
511522,22477,WATERING CAN GARDEN MARKER,10,2010-06-08 16:47:00,1.25,16072.0,United Kingdom
493955,22110,BIRD HOUSE HOT WATER BOTTLE,4,2010-01-08 14:12:00,3.45,14016.0,EIRE
521317,21082,SET/20 FRUIT SALAD PAPER NAPKINS ,2,2010-09-03 12:06:00,0.85,17854.0,United Kingdom
498132,47590B,PINK HAPPY BIRTHDAY BUNTING,1,2010-02-16 16:53:00,5.45,16774.0,United Kingdom
526720,22669,RED BABY BUNTING ,10,2010-10-12 17:11:00,2.95,17576.0,United Kingdom
531281,22107,PIZZA PLATE IN BOX,5,2010-11-07 11:55:00,3.75,17062.0,United Kingdom
515333,22270,HAPPY EASTER HANGING DECORATION,1,2010-07-11 14:07:00,3.75,14516.0,United Kingdom
523117,35832,WOOLLY HAT SOCK GLOVE ADVENT STRING,12,2010-09-20 12:53:00,2.95,16316.0,United Kingdom
529888,20765,CHRYSANTHEMUM SKETCHBOOK ,1,2010-10-31 14:06:00,3.75,16595.0,United Kingdom
535346,22966,GINGERBREAD MAN COOKIE CUTTER,1,2010-11-25 16:44:00,1.25,12961.0,United Kingdom
531010,84997D,PINK 3 PIECE POLKADOT CUTLERY SET,12,2010-11-05 11:42:00,3.75,12406.0,Denmark
520041,22433,WATERING CAN GREEN DINOSAUR,12,2010-08-23 14:12:00,1.95,13081.0,United Kingdom
537045,21181,PLEASE ONE PERSON METAL SIGN,2,2010-12-05 10:54:00,2.1,15038.0,United Kingdom
493812,21975,PACK OF 60 DINOSAUR CAKE CASES,24,2010-01-07 11:52:00,0.55,13081.0,United Kingdom
493880,21754,HOME BUILDING BLOCK WORD,12,2010-01-08 09:23:00,5.95,13047.0,United Kingdom
528175,35400,WOODEN BOX ADVENT CALENDAR ,2,2010-10-21 10:25:00,8.95,12820.0,United Kingdom
531935,72799F,IVORY PILLAR CANDLE GOLD FLOCK,12,2010-11-10 12:13:00,2.95,15527.0,United Kingdom
535263,22555,PLASTERS IN TIN STRONGMAN,2,2010-11-25 13:29:00,1.65,14710.0,United Kingdom
531496,82613A,"METAL SIGN,CUPCAKE SINGLE HOOK",1,2010-11-08 15:23:00,1.25,13738.0,United Kingdom
525317,82600,NO SINGING METAL SIGN,2,2010-10-05 11:17:00,2.1,15311.0,United Kingdom
535463,85035A,GARDENIA 3 WICK MORRIS BOXED CANDLE,4,2010-11-26 13:02:00,4.25,12538.0,Spain
514359,22173,METAL 4 HOOK HANGER FRENCH CHATEAU,2,2010-07-01 17:30:00,2.95,16907.0,United Kingdom
496775,21621,VINTAGE UNION JACK BUNTING,20,2010-02-03 15:53:00,8.5,13562.0,United Kingdom
535408,22413,METAL SIGN TAKE IT OR LEAVE IT ,6,2010-11-26 11:24:00,2.95,14934.0,Channel Islands
524750,21669,BLUE STRIPE CERAMIC DRAWER KNOB,12,2010-09-30 15:12:00,1.25,12963.0,United Kingdom
505717,84949,SILVER HANGING T-LIGHT HOLDER,6,2010-04-25 13:20:00,1.65,17611.0,United Kingdom
527412,22385,JUMBO BAG SPACEBOY DESIGN,10,2010-10-17 15:05:00,1.95,15367.0,United Kingdom
494007,85135A,YELLOW DRAGONFLY HELICOPTER,1,2010-01-10 16:03:00,7.95,14606.0,United Kingdom
494891,22301,COFFEE MUG CAT + BIRD DESIGN,6,2010-01-19 13:23:00,2.55,12733.0,USA
517382,84970S,HANGING HEART ZINC T-LIGHT HOLDER,8,2010-07-28 17:26:00,0.85,14898.0,United Kingdom
527719,21174,POTTERING IN THE SHED METAL SIGN,2,2010-10-18 15:27:00,1.95,17143.0,United Kingdom
526121,22094,RED RETROSPOT TISSUE BOX,12,2010-10-08 13:30:00,1.25,14186.0,United Kingdom
531435,22515,CHILDS GARDEN SPADE PINK,1,2010-11-08 12:06:00,2.1,14688.0,United Kingdom
